gender,samerace,age,mn_sat,tuition,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,shar2_1,attr3_1,sinc3_1,intel3_1,fun3_1,attr5_1,sinc5_1,intel5_1,fun5_1,match_es,lats,lons,int_corr,field_cd_1.0,field_cd_10.0,field_cd_11.0,field_cd_12.0,field_cd_13.0,field_cd_14.0,field_cd_15.0,field_cd_16.0,field_cd_17.0,field_cd_18.0,field_cd_2.0,field_cd_3.0,field_cd_4.0,field_cd_5.0,field_cd_6.0,field_cd_7.0,field_cd_8.0,field_cd_9.0,field_cd_nan,race_1.0,race_2.0,race_3.0,race_4.0,race_6.0,race_nan,race_5.0,goal_1.0,goal_2.0,goal_3.0,goal_4.0,goal_5.0,goal_6.0,goal_nan,date_1.0,date_2.0,date_3.0,date_4.0,date_5.0,date_6.0,date_7.0,date_nan,go_out_1.0,go_out_2.0,go_out_3.0,go_out_4.0,go_out_5.0,go_out_6.0,go_out_7.0,go_out_nan,career_c_1.0,career_c_10.0,career_c_11.0,career_c_12.0,career_c_13.0,career_c_14.0,career_c_15.0,career_c_16.0,career_c_17.0,career_c_2.0,career_c_3.0,career_c_4.0,career_c_5.0,career_c_6.0,career_c_7.0,career_c_8.0,career_c_9.0,career_c_nan,gender_o,age_o,mn_sat_o,tuition_o,imprace_o,imprelig_o,income_o,sports_o,tvsports_o,exercise_o,dining_o,museums_o,art_o,hiking_o,gaming_o,clubbing_o,reading_o,tv_o,theater_o,movies_o,concerts_o,music_o,shopping_o,yoga_o,exphappy_o,expnum_o,attr1_1_o,sinc1_1_o,intel1_1_o,fun1_1_o,shar1_1_o,attr4_1_o,sinc4_1_o,intel4_1_o,fun4_1_o,shar4_1_o,attr2_1_o,sinc2_1_o,intel2_1_o,fun2_1_o,shar2_1_o,attr3_1_o,sinc3_1_o,intel3_1_o,fun3_1_o,attr5_1_o,sinc5_1_o,intel5_1_o,fun5_1_o,match_es_o,lats_o,lons_o,field_cd_1.0_o,field_cd_10.0_o,field_cd_11.0_o,field_cd_12.0_o,field_cd_13.0_o,field_cd_14.0_o,field_cd_15.0_o,field_cd_16.0_o,field_cd_17.0_o,field_cd_18.0_o,field_cd_2.0_o,field_cd_3.0_o,field_cd_4.0_o,field_cd_5.0_o,field_cd_6.0_o,field_cd_7.0_o,field_cd_8.0_o,field_cd_9.0_o,field_cd_nan_o,race_1.0_o,race_2.0_o,race_3.0_o,race_4.0_o,race_6.0_o,race_nan_o,race_5.0_o,goal_1.0_o,goal_2.0_o,goal_3.0_o,goal_4.0_o,goal_5.0_o,goal_6.0_o,goal_nan_o,date_1.0_o,date_2.0_o,date_3.0_o,date_4.0_o,date_5.0_o,date_6.0_o,date_7.0_o,date_nan_o,go_out_1.0_o,go_out_2.0_o,go_out_3.0_o,go_out_4.0_o,go_out_5.0_o,go_out_6.0_o,go_out_7.0_o,go_out_nan_o,career_c_1.0_o,career_c_10.0_o,career_c_11.0_o,career_c_12.0_o,career_c_13.0_o,career_c_14.0_o,career_c_15.0_o,career_c_16.0_o,career_c_17.0_o,career_c_2.0_o,career_c_3.0_o,career_c_4.0_o,career_c_5.0_o,career_c_6.0_o,career_c_7.0_o,career_c_8.0_o,career_c_9.0_o,career_c_nan_o,partnerDistance,match
1,1,27.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0,4.0,8.251381215469614,41.0,3.0,3.0,3.0,3.0,64.0,1.0,1.0,1.0,1.0,31.0,5.0,5.0,5.0,3.0,7.0,7.0,8.0,8.0,7.0,7.0,10.0,10.0,3.0,40.760392422258064,-74.14329008387097,-0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,28.0,1400.0,27395.0,1.0,5.0,50725.0,8.0,1.0,6.0,8.0,6.0,7.0,9.0,1.0,9.0,9.0,1.0,3.0,5.0,5.0,5.0,4.0,2.0,4.0,8.357390700902151,19.0,0.0,19.0,5.0,5.0,34.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,10.0,0.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,1.0,33.1459687,114.0301037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7303.855711272289,0
1,0,25.0,1300.8602409638554,21252.001402032947,9.0,2.0,44931.88022202746,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,7.0,20.0,26.0,0.0,15.0,5.0,5.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,27.0,3.0,16.0,3.0,3.0,6.0,6.0,8.0,8.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,6.0,45.31080103717623,9.501108551701371,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,23.0,1299.2247324613554,21202.225347222222,1.0,1.0,60304.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,6.0,5.0,13.0,10.0,13.0,8.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,14.0,5.0,5.0,14.0,11.0,5.0,7.0,9.0,8.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,8.0,39.11755390741191,-77.23576272976914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4238.264548421095,0
1,0,23.0,1460.0,27230.0,7.0,1.0,52280.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,6.0,9.0,2.0,6.0,4.0,1.0,5.0,8.251381215469614,30.0,1.0,1.0,22.0,1.0,31.0,1.0,1.0,22.0,1.0,13.0,1.0,7.0,23.0,3.0,7.0,10.0,10.0,10.0,7.0,9.0,9.0,10.0,5.0,40.694498334809424,-73.65361518532133,0.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.0,1299.2247324613554,15260.0,9.0,1.0,44991.57142857143,8.0,5.0,9.0,10.0,8.0,7.0,8.0,5.0,1.0,9.0,10.0,8.0,10.0,6.0,10.0,10.0,4.0,5.0,8.357390700902151,15.0,4.0,9.0,12.0,4.0,11.0,11.0,11.0,11.0,0.0,26.0,0.0,0.0,26.0,0.0,9.0,8.0,7.0,10.0,4.0,4.0,4.0,10.0,7.0,33.78704319950048,-117.80955738375766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.8841297653707,1
1,0,26.0,1260.0,14388.0,2.0,4.0,44931.88022202746,8.0,7.0,5.0,7.0,5.0,4.0,8.0,7.0,1.0,5.0,7.0,2.0,2.0,10.0,9.0,2.0,3.0,7.0,8.251381215469614,11.0,14.0,11.0,5.0,11.0,14.0,3.0,6.0,9.0,17.0,22.0,3.0,3.0,9.0,6.0,5.0,10.0,9.0,6.0,4.0,7.0,8.0,8.0,3.0,40.97173664615384,-73.95878848990384,-0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,30.0,1188.0,11311.0,1.0,1.0,44991.57142857143,7.0,8.0,4.0,9.0,10.0,10.0,1.0,1.0,7.0,10.0,3.0,10.0,9.0,7.0,8.0,8.0,5.0,6.0,8.357390700902151,11.0,11.0,19.0,3.0,5.0,20.0,6.0,14.0,6.0,6.0,22.0,12.0,6.0,12.0,3.0,9.0,10.0,9.0,7.0,9.0,10.0,10.0,5.0,1.0,40.71439253233083,-74.07239347330827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.746113755871928,0
1,0,22.0,1310.0,33585.0,1.0,1.0,44931.88022202746,2.0,1.0,5.0,7.0,2.0,2.0,9.0,6.0,4.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.251381215469614,20.0,22.0,3.0,3.0,4.0,13.0,13.0,3.0,13.0,8.0,10.0,11.0,5.0,14.0,11.0,7.0,10.0,7.0,5.0,7.0,8.0,7.0,4.0,9.0,54.73326975,25.242304175,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,24.0,1380.0,27100.0,4.0,5.0,44991.57142857143,4.0,1.0,8.0,8.0,8.0,10.0,7.0,3.0,1.0,10.0,3.0,6.0,6.0,6.0,9.0,4.0,2.0,6.0,8.357390700902151,11.0,6.0,17.0,8.0,6.0,16.0,3.0,11.0,16.0,5.0,16.0,5.0,5.0,16.0,5.0,8.0,8.0,8.0,6.0,7.0,6.0,7.0,4.0,1.0,41.37362385952381,2.115891116666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.9471301760464,0
1,0,29.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,3.0,3.0,3.0,9.0,5.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,8.251381215469614,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,6.0,11.0,11.0,11.0,11.0,5.0,5.0,10.0,10.0,7.0,5.0,10.0,10.0,7.0,5.0,40.81042883488059,-73.95046926098217,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,25.0,1290.0,15309.0,1.0,3.0,44991.57142857143,10.0,6.0,7.0,9.0,9.0,8.0,9.0,1.0,7.0,8.0,1.0,10.0,10.0,10.0,10.0,5.0,9.0,4.0,8.357390700902151,5.0,14.0,14.0,11.0,5.0,11.0,6.0,11.0,17.0,6.0,16.0,3.0,5.0,16.0,11.0,8.0,10.0,8.0,10.0,9.0,8.0,8.0,10.0,16.0,33.871477295333335,-117.560414018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2417.5073762205548,0
1,1,26.0,1300.8602409638554,21252.001402032947,7.0,7.0,44931.88022202746,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,8.251381215469614,38.0,3.0,11.0,2.0,1.0,23.0,6.0,11.0,6.0,6.0,43.0,3.0,3.0,2.0,2.0,7.0,10.0,8.0,6.0,7.0,7.0,9.0,6.0,9.0,40.85762413571429,14.244061542857144,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,25.0,1258.0,25020.0,5.0,2.0,44991.57142857143,5.0,5.0,8.0,8.0,6.0,6.0,4.0,3.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,2.0,6.0,8.357390700902151,11.0,8.0,14.0,8.0,5.0,11.0,9.0,14.0,9.0,6.0,16.0,8.0,11.0,8.0,5.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,9.0,37.4904409,126.9080396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5554.5349990754,1
0,0,29.0,1300.8602409638554,21252.001402032947,6.0,9.0,44931.88022202746,8.0,2.0,7.0,10.0,7.0,7.0,8.0,2.0,7.0,8.0,7.0,8.0,9.0,7.0,7.0,9.0,8.0,4.0,8.251381215469614,5.0,24.0,8.0,6.0,6.0,17.0,9.0,8.0,11.0,7.0,19.0,8.0,4.0,11.0,11.0,7.0,9.0,9.0,8.0,7.0,9.0,9.0,8.0,7.0,12.7503486,122.7312101,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,29.0,1299.2247324613554,21202.225347222222,1.0,1.0,44991.57142857143,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,6.0,8.357390700902151,21.0,15.0,5.0,4.0,5.0,3.0,20.0,20.0,6.0,0.0,11.0,11.0,5.0,14.0,5.0,6.0,10.0,10.0,6.0,2.0,10.0,8.0,3.0,0.0,45.4208777,-75.6901106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8256.117119127128,0
1,1,30.0,1300.8602409638554,21252.001402032947,2.0,2.0,44931.88022202746,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,11.0,11.0,14.0,14.0,3.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,14.0,11.0,11.0,8.0,3.0,8.0,7.0,9.0,9.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,5.0,41.92529643333333,12.44079111111111,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,24.0,1299.2247324613554,21202.225347222222,4.0,8.0,36485.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,5.0,4.0,19.0,5.0,11.0,11.0,3.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,22.0,6.0,6.0,14.0,6.0,8.0,8.0,8.0,9.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,3.0,59.407839433333336,24.705375433333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.0472595639176,0
1,0,24.0,1300.8602409638554,21252.001402032947,3.0,3.0,40753.0,8.0,2.0,8.0,7.0,7.0,7.0,7.0,5.0,9.0,8.0,8.0,5.0,7.0,6.0,8.0,5.0,5.0,5.0,2.0,11.0,11.0,11.0,11.0,6.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,9.0,9.0,9.0,12.0,9.0,7.0,7.0,8.0,8.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,10.0,27.91393360955012,-82.29624250805051,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.0,1299.2247324613554,21202.225347222222,1.0,1.0,28989.0,8.0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,9.0,7.0,9.0,9.0,2.0,5.0,2.0,17.0,6.0,11.0,11.0,6.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,35.0,3.0,3.0,6.0,6.0,9.0,9.0,9.0,9.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,10.0,35.321975594117646,-106.55008237058824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.2483381192183,0
0,0,26.0,1060.0,11424.0,1.0,3.0,28759.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,8.251381215469614,9.0,9.0,9.0,12.0,9.0,11.0,6.0,11.0,11.0,11.0,17.0,6.0,6.0,11.0,11.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,10.0,45.7623466375,1.27194774375,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,30.0,1299.2247324613554,21202.225347222222,1.0,1.0,44991.57142857143,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,8.0,8.357390700902151,19.0,6.0,9.0,12.0,6.0,17.0,6.0,6.0,11.0,9.0,11.0,11.0,11.0,9.0,6.0,8.0,2.0,9.0,9.0,8.0,7.0,7.0,8.0,6.0,48.838180588188976,2.483872249606299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.96771934319793,0
0,0,22.0,1260.0,24742.0,4.0,8.0,65693.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.251381215469614,4.0,11.0,14.0,14.0,6.0,6.0,11.0,14.0,11.0,6.0,10.0,10.0,10.0,10.0,7.0,7.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,3.0,40.93101658643203,-73.09978047427711,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,24.0,1299.2247324613554,26170.0,1.0,1.0,44991.57142857143,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,6.0,8.357390700902151,11.0,6.0,11.0,11.0,11.0,11.0,14.0,9.0,9.0,9.0,17.0,8.0,8.0,11.0,8.0,8.0,7.0,8.0,10.0,8.0,9.0,8.0,10.0,3.0,16.795092766666667,96.1709662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8389.393897916718,0
0,1,22.0,1260.0,24742.0,4.0,8.0,65693.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.251381215469614,4.0,11.0,13.0,13.0,5.0,6.0,11.0,14.0,11.0,6.0,10.0,10.0,10.0,10.0,7.0,7.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,3.0,40.93101658643203,-73.09978047427711,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,26.0,1299.2247324613554,21202.225347222222,7.0,7.0,44991.57142857143,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,8.357390700902151,37.0,3.0,11.0,2.0,1.0,23.0,6.0,11.0,6.0,6.0,44.0,3.0,3.0,2.0,2.0,7.0,10.0,8.0,6.0,7.0,7.0,9.0,6.0,8.0,40.85762413571429,14.244061542857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4348.099186590081,0
